id,article,summary,cnnbart_summary
805644d370fae7b0492174c54c00e86eff742735,cnn  as part of an effort to share the best practices of modern business among organizations across the globe cnn is talking to some of the worlds top executives in line with this cnn will be hosting three events looking at modern strategies in todays business arena the first of these master classes will be based at the china europe international business school in shanghai and will be aired november 10 and 11 one of the guests at the event will be howard schultz chairman of the international coffee shop chain starbucks he will be part of a live discussion at the master class and will take questions that you the cnn audience put to him as the head of a coffee empire that now boasts over 12000 stores and recorded revenues in 2006 of 78 billion schultz is well equipped to tackle questions on the best ways to succeed in todays business world the cnn boardroom master classes will take place in the homes of the worlds largest stock markets  shanghai new york and london it airs on november10 at 2115 and november 11 at 0115  1615 hkt  email to a friend ,"cnn will host three boardroom master classes with business experts 
the first event will feature starbucks chairman howard schultz 
schultz will take email and video questions from the cnn audience ",cnn will be hosting three events looking at modern strategies in todays business arena. The first of these master classes will be based at the china europe international business school in shanghai and will be aired november 10 and 11. One of the guests at the event will be howard schultz chairman of the international coffee shop chain starbucks.
3aa0ef8cac31a60076c43a9484792b59372edb64,cnn  this week mme speaks to the man charged with boosting growth in the kingdom of bahrain sheikh mohammed bin isa al khalifa sheikh mohammed is concerned the nuclear dispute with iran  is deterring potential investors  as chief executive of the economic development board one of sheikh mohammeds main tasks is to ensure bahrain stays ahead of its competitors the governments pushing ahead with economic reforms to reduce the kingdoms dependence on oil but with crude prices near 100 a barrel john defterios asked whether the appetite for change had diminished sm the reforms are being done for aspirational reasons rather than necessity so we are trying to enter the postoil area because we want to and therefore because of this aspirational aspect trying to get to as opposed to people pushing us somewhere we dont want to go jd how do you redefine bahrains role traditionally its been a financial center but you have qatar saudi arabia dubai even abu dhabi emerging in financial services how you redefine it to sustain a lead sm the rising tide lifts a lot of places and as the region is booming and growing financial services are growing throughout the region bahrains strengths have been and will continue to be its human capital the people that have led the financial sector and the long standing regulations that have been established in bahrain jd strategically and a geopolitical question here the crown prince came out and declared what irans intentions really are  in his view  for a nuclear policy and called for greater diplomacy right ahead of a visit by the president of iran to the country whats the motivation here sm we feel that the distraction caused by the iranian nuclear issue is holding investment back in the region as a whole and increasing the security threat of the region nobody is debating the right to peaceful nuclear power but we all have that need and we all need a peaceful resolution to this jd historically iran has even made claims against bahrain what do you do now moving forward now do you bring russia china the united states and the european union closer together in terms of where we should be going in the future sm weve resolved our historical issue with iran and we are well beyond that but going forward this is such a important issue affecting security worldwide that we feel it is important and at a level high enough that we need all powers involved because it does affect everybody jd can the gcc gulf cooperation council become much tighter as an organization to have a voice in that process as opposed to speaking from the sidelines and hoping that the major powers move forward sm absolutely i mean the gcc is speaking with a unified voice the kingdom of saudi arabia came out with a proposal for providing nuclear fuel from an independent authority this was completely backed from the gcc we are all moving forward and are willing to play a beneficial role to resolve this issue meet the sheikh  sheikh mohammed bin isa al khalifa is chief executive of the economic development board the organization responsible for stimulating and supporting growth of the bahraini economy he was appointed in june 2005 following 10 years working directly for his highness sheikh salman bin hamad al khalifa crown prince commanderinchief of the bahrain defense force and chairman of the economic development board from 1995 to 1999 he was director of the crown princes office in 1999 he was appointed head of the court and also deputy head of the crown princes international scholarship program during this time sheikh mohammed was heavily involved with the crown princes initiatives to liberalize the telecommunications sector and with labor market and economic reforms a keen motor sports enthusiast sheikh mohammed was deputy board chairman of the bahrain international circuit and is a former vice president of the bahrain motor club now known as the bahrain motor federation sheikh mohammed who is married with two sons and one daughter was born on april 14 1969 in 1992 he received a bachelors degree in economic theory from the american university washington dc two years later he received a postgraduate diploma in business studies from the london school of economics source bahrain economic development board email to a friend ,"sheikh mohammed bin isa al khalifa steers bahrains economic growth 
says bahrains strength is its human capital in the finance sector 
calls on world to unite to resolve nuclear dispute with iran ",Sheikh mohammed bin isa al khalifa is chief executive of the economic development board. He is concerned the nuclear dispute with iran is deterring potential investors. His main task is to ensure bahrain stays ahead of its competitors. He says the reforms are being done for aspirational reasons rather than necessity.
4cf51ce9372dff8ff7f44f098eab1c1d7569af7a,algiers algeria cnn  rescuers are sifting through the rubble of the united nations headquarters in algiers hoping to find survivors after a powerful bomb ripped off the buildings facade and leveled nearby un offices rescuers and bomb experts search for survivors in the rubble of a destroyed building it was one of two suspected car bombs that struck algiers within 10 minutes of each other the death toll is unclear the official government count is at least 26 but hospital sources in algiers told cnn affiliate bfmtv that 76 people were killed in the two blasts a statement from the united nations said 45 people were reported killed algerian interior minister noureddine yazid zerhouni blamed a militant islamic group with ties to al qaeda for the attacks which also targeted a building housing algerias constitutional council and supreme court in a posting on an islamist web site the group al qaeda islamic maghreb claimed responsibility cnn could not immediately corroborate that claim but the web site is known to carry messages claims and videos from al qaeda and other militant groups in the posting the bombers were identified as sheikh ibrahim abu othman and abdel rahman abu abdel nasser alasimi it said two trucks were filled with no less than 800 kg 1763 pounds of explosives the group called the operation another successful conquest and a second epic that the knights of faith have dictated with their blood defending the wounded islamic nation and in defiance to the crusaders and their agents the slaves of america and the sons of france at least 10 un staffers were among those killed according to un spokeswoman marie okabe the offices of the un high commissioner for refugees  located across the street from the un headquarters  were leveled by a blast that struck about 930 am 330 am et tuesday our offices are basically destroyed now nothing works unhcr spokesman ron redmond said from its geneva headquarters watch his full interview  he said rescuers are working into the night trying to get to the trapped un workers its a very serious situation still with the un in algiers he said in a strongly worded statement un secretarygeneral ban kimoon condemned what he called an abjectly cowardly strike against civilian officials serving humanitys highest ideals under the un banner the perpetrators of these crimes will not escape the strongest possible condemnation  and ultimate punishment  by algerian authorities and the international community ban said in the written statement he said he has sent senior advisers and other top un officials to head to algiers to assist in the investigation and rescue effort most of those killed in the coordinated attacks were victims of the first suspected car bombing near the constitutional council  which oversees elections  and supreme court in the algiers neighborhood of ben aknoun according to the staterun algeria press agency that blast struck a bus outside the targeted building killing many of those on board the news agency reported one man said he heard the first blast then the second exploded in front of him i saw the trees falling and the glass shattering in front of me i had to run away from the car he said zerhouni said the attack was the work of the salafist group for preaching and combat gspc the same group that took responsibility for an attack in april in downtown algiers that killed 33 people that group also uses the name al qaeda islamic maghreb after merging with al qaeda earlier this year it abandoned smallscale attacks in favor of headlinegrabbing blasts after it joined with al qaeda cnn international security correspondent paula newton said the merger combined the expertise of algerian guerrillas with the operational ability of al qaeda in north africa enabling the group to penetrate the usually extensive security in highprofile areas of algiers she said the groups goal is to destabilize countries like algeria morocco and tunisia which it sees as enemies of the islamic state zerhouni said police interrogations of gspc members arrested in the wake of the april attack revealed that algerias constitutional council and supreme court were on a list of gspc targets algeria which has a population of 33 million is still recovering from more than a decade of violence that began after the military government called a halt to elections which an islamist party was poised to win tens of thousands of people died in the unrest although the country has remained relatively peaceful recent terrorist attacks have raised fears of a slide back to violence email to a friend ,"two bombs explode in algerian capital near government and un buildings 
algeria blames group linked to al qaeda 
official death toll is 26 but some sources say as high as 76 
un officials say five of its staff killed and 14 missing ",Two suspected car bombs struck algiers within 10 minutes of each other the death toll is unclear the official government count is at least 26 but hospital sources say 76 people were killed in the two blasts. Interior minister noureddine yazid zerhouni blamed a militant islamic group with ties to al qaeda for the attacks.
ea06fd0b25cb9793397a51de73fd83f91b4323fa,madrid spain  lionel messi scored for the sixth game in a row as barcelona defeated bigspending atletico madrid 30 to stay in touch with primera liga leaders real madrid messi left is congratulated by ronaldinho after scoring again in barcelonas 30 win over atletico madrid barcelona had thumped atletico 60 on their own ground last season and the visitors were out for revenge  but conceded twice in four minutes after 15 minutes italian goalkeeper christian abbiati let a routine messi cross slip out of his hands and deco rolled home into the empty net four minutes later messi played a great onetwo with ronaldinho and rifled a shot past abbiati for his sixth goal of the season and xavi added a third late on it was a deserved victory against a rival that we have had problems with in the past explained barca coach frank rijkaard we scored twice in quick succession and then we controlled the match using aggression and with the team attacking and defending as a unit conceding two early goals inside four minutes is not easy to turn around especially against barcelona admitted atletico coach javier aguirre it was barcelonas fourth straight league win but they still trail real madrid by two points after the champions beat recreativo huleva 20 dutch international ruud van nistelrooy the leagues topscorer last season scored on 72 minutes before gonzalo higuain netted in the final minute to keep real at the summit luck deserted them when wesley sneijder hit the post but van nistelrooy scored in the final quarter hour before higuain struck to keep them two points clear at the top real have made their best start since 1991 but coach bernd schusters rotation policy has been questioned with the german chopping and changing his team it was an important victory because it is the final match before we go away on international duty said dutch winger arjen robben we are now top for the next two weeks and can build on that when we return villarreal now four points behind real lost for only the second time in 15 matches with a 32 reverse against osasuna sevilla third last season are in a crisis after losing their fourth league game in a row with a goal from riki handing deportivo la coruna a surprise 10 win sevilla have just six points from their first six matches and are 13 points behind real levantes abel resino became the first spanish league coach to be sacked this season after their 30 home loss to real zaragoza  the 47yearold resino a former goalkeeper at atletico madrid joined levante in january as a replacement for juan ramon lopez caro the valenciabased club are bottom of the table with only a point from seven matches email to a friend ,"lionel messi scores for the sixth game in a row as barca defeat atletico 30 
real madrid stay top of the primera liga table after defeating recreativo 20 
sevillas crisis continues as they lose their four league match in succession ",Lionel messi scored for the sixth game in a row as barcelona defeated bigspending atletico madrid 30 to stay in touch with primera liga leaders real madrid. It was barcelonas fourth straight league win but they still trail real by two points after the champions beat recreativo huleva 20 dutch international ruud van nistelrooy scored on 72 minutes before gonzalo higuain netted in the final minute.
a150e93fa52eaba281aae9eabe28b3ee4155f296,london england cnn  there are some circuits that are cornerstones of the formula 1 calendar the monacos and silverstones whose every twist and turn are known intimately by the drivers and engineers then there are the newer circuits  malaysia and bahrain for instance  but even these have become familiar to the drivers and their backroom boffins fuji speedway employees pose behind a scale model of the new circuit and in front of an overhead view next week they have something completely new to contend with a track that has yet to see a single f1 team put in a single lap the japan grand prix is to return to the fuji speedway a circuit that hasnt seen an f1 race since 1977 though now with a substantially different track layout the fuji circuit will be familiar to fans of classic arcade games the old fuji speedway was the setting for the 1982 arcade game pole position released by namco in japan and atari in the rest of the world the most notable aspect of the circuit is the vision of mount fuji japans tallest mountain looming in the distance though the move to this picturesque location is not without its controversies the suzuka track  which had held japanese grands prix between 1987 and 2006  had been popular with drivers and fans alike but for this year and the next the japanese grand prix will be held at fuji however an announcement by formula one management fom this month revealed that suzuka will return to the calendar for 2009  on the condition that the circuit makes some approved modifications  with the location of the japanese grand prix alternating yearly between fuji and suzuka after that behind the scenes is a political battleground  both circuits are owned by car manufacturers with f1 connections  honda owns suzuka toyota owns fuji toyota is a relative newcomer to f1 but having this year surpassed general motors as the worlds number one automobile manufacturer and reputedly having the best funded team in the paddock a position that hasnt been reflected in sporting success it is not without clout the redesign of the fuji track was carried out by hermann tilke in 2003 tilke a german architect redesigned a number of f1 circuits in the 1990s and has since designed many new grand prix tracks including malaysia istanbul bahrain and shanghai and the tracks for 2008s debut grands prix in singapore and valencia so how do f1 teams prepare for a new circuit such as fuji without data from previous races to fall back on the answer lies with computer simulation computeraided design cad is as much a part of the design of a circuit these days as it is a part of the design of the hightech cars every bend every straight and every camber is fastidiously analyzed on screen before an ounce of dirt is shifted on the ground itself despite never having raced on the circuit the teams have been testing their cars on a virtual fuji speedway for some time bmw saubers simulation experts received cad data from the japanese race organizers late last year and when their cars arrive at fuji for testing next week their race setup should be close to optimum the circuit was analyzed and broken up into between 500 and 800 segments the radius of each individual segment was measured allowing the engineers to exactly calculate the optimum racing line the route around the circuit that covers the shortest possible distance then the effects of factors such as gradients and inclines were calculated the slightest change in angle of a gradient can have significant effects on the downforce and aerodynamic profile of a car in order to avoid losing precious time during the race weekend we need to have as accurate as possible a picture of downforce levels gearbox ratios and brake specification in advance says willy rampf technical director of the bmw sauber f1 team dieter glass chief race and test engineer with toyota f1 explains  you start to determine what downforce level gives the best lap time on the new circuit once you know that you look into which gear ratios suit the track with the given level of downforce before you get into more detailed simulations of different setup solutions getting a bit closer to the weekend you start running race simulations in order to predict the optimum race strategy this prediction takes into account estimates of relevant characteristics of the new track like the degradation of the two bridgestone tire compounds and the effect the fuel has on lap time if you have more fuel in the car this affects your lap time but we can accurately predict how much time is lost with every extra kilogram of fuel carried one peculiarity of the fuji circuit is the exceptionally long main straight which at 1475 km 0916 miles will allow for higherthan averagestraight line speeds but after the straight the track is relatively twisty the teams have to find a balance between getting the most speed into the straight and the best grip decelerating into the bends you have some very slow corners which require good mechanical grip says glass and as always you want good grip in general but you have to balance that with the long straight where you need low enough downforce to get a level of drag which allows you to have a good top speed the testing may be virtual but the teams hope that these virtual figures are a hairs breadth away from real world eventualities  our aim is to ensure that the lap times and top speed calculated using the simulation software do not vary by more than one percent from the actual values says rampf not that everything can be predicted i think we are quite accurate but the ultimate response to that is very difficult to say for sure because it very much depends on what happens in the race continues glass many incidents can happen which then have a positive or an adverse affect on strategy email to a friend ,"redesigned fuji speedway to host its first japanese grand prix since 1977 
suzuka to alternate with fuji from 2009 
computer models used to prepare teams for the unfamiliar circuit ",The japan grand prix is to return to the fuji speedway a circuit that hasnt seen an f1 race since 1977. The fuji circuit will be familiar to fans of classic arcade games the old fuji track was the setting for the 1982 arcade game pole position released by namco in japan and atari in the rest of the world. The design of the circuit was carried out by hermann tilke in 2003 tilke a german architect redesigned a
a0a84718168357049273f6e65133fd06e67cd6d2,nyon switzerland  celtic have been fined 50800 by uefa and ac milans dida has been banned for two matches after the incident which saw a pitchinvading supporter approach the brazilian goalkeeper in last weeks champions league match at celtic park didas theatrical overreaction has resulted in uefa suspending him for two matches the incident occurred when the scottish side beat milan 21 in glasgow a fan ran onto the field in the 90th minute soon after the home side scored their winning goal and made what appeared to be minimal contact with dida the milan goalkeeper turned to chase the supporter before dropping to the ground he was carried off the field on a stretcher and replaced didas theatrical overreaction has cost him severely  but celtic may choose not to complain about their own punishment with half of their fine suspended for two years uefa did have the power to change the result of the match although that was always unlikely uefas control and disciplinary body found celtic guilty of charges of lack of organisation and improper conduct of supporters while dida was found to have breached uefas principles of loyalty integrity and sportsmanship milan have pledged to appeal against the punishment which as it stands means he will miss the clubs champions league games against shakhtar donetsk its a suspension that is absolutely excessive said milan lawyer leandro cantamessa it seems to us a very very unbalanced sentence it turns dida into the protagonist of the incident whereas the protagonist was someone else and thats not right from a logical point of view celtic acted swiftly to punish the 27yearold supporter who turned himself in and has since admitted a breach of the peace in court and will be sentenced next month the club banned the fan for life from all their matches home and away celtic chief executive peter lawwell said as a club we feel this penalty is proportionate to the incident in question and a fair outcome email to a friend ,"ac milans brazilian goalkeeper dida is suspended by uefa for two matches 
dida was banned for his overreacting to being touched by a celtic supporter 
celtic have been fined 50800 for allowing the fan to run onto the field of play ",celtic have been fined 50800 by uefa and ac milans dida has been banned for two matches after the incident. Incident occurred when the scottish side beat milan 21 in glasgow a fan ran onto the field in the 90th minute soon after the home side scored their winning goal and made what appeared to be minimal contact with dida the milan goalkeeper turned to chase the supporter before dropping to the ground.
b5833a27ee69d7540435e3c70af040c2b743f541,washington cnn  the white house is blasting congressional democrats for not sending a bill that would fund veterans care programs to the presidents desk by veterans day the white houses dana perino accused democrats of holding veterans care funding hostage theres absolutely no reason that the veterans bill could not have been signed by the president today except for the political games that the democrats decided to play with it white house press secretary dana perino said sunday in crawford texas congressional democrats had attached legislation funding veterans programs to a 1507 billion bill that also funded a number of domestic priorities including health labor and education democrats also added 37 billion to what the president budgeted for veterans programs the laborhealtheducation bill would increase funding by more than 10 billion over last years funding for those programs the president has threatened to veto the bill because of the added spending the house passed a healthlaboreducation bill 269142 last week with the veterans funding attached but the senate later voted to strip out the veterans funding and send the healthlaboreducation bill to the president perino accused the democrats of trying to hold hostage our veterans to extra domestic spending or increases in taxes the president wants clean legislation a clean bill to fund the veterans perino said on saturday the democratic congressional leadership sent a letter to president bush saying they welcomed a dialogue on spending sayings disagreements over funding levels have never been so great that we cannot reach agreement on a spending plan that meets the needs of the american people key to this dialogue however is some willingness on your part to actually find common ground house speaker nancy pelosi dcalifornia and senate majority leader harry reid dnevada said in the letter the leadership said last years congress which was still under republican control had never passed a separate bill funding veterans programs congress also sent to the president legislation that would fund veterans care at the levels requested by the president through december 14 the leadership said the current funding level is still below the 39 billion extra that we passed said nadeam elshami spokesman pelosi we are committed to getting the extra funding that the congress already voted on the presidents desk for his signature the leadership blamed republican members of congress for stalling the funding for the veterans programs by blocking its inclusion in the larger spending bill perino though said the democrats could still send a separate bill to the president funding the veterans program that passed both chambers of congress the democrats decided not to send the president this bill perino said that has to be laid at their feet email to a friend  cnns deirdre walsh contributed to this report,"white house accuses democrats of holding hostage funding for veterans care 
funding was attached to large healthlaboreducation bill 
white house says it wants a clean bill that only funds veterans programs 
democrats call on white house to engage in a dialogue on spending levels ",The white house is blasting congressional democrats for not sending a bill that would fund veterans care programs to the presidents desk by veterans day. White house press secretary dana perino accused the democrats of trying to hold hostage our veterans to extra domestic spending or increases in taxes the president wants clean legislation a clean bill to fund the veterans.
98dbba54da2a05bb04320aa0e4fb05fba3d75b63,cnn  muddy but unhurt three university of texas students emerged from a cramped cave complex in austin texas after a daylong search sunday a rescuer at the entrance to airmans cave in austin texas sunday lt matt cox an austin fire department spokesman said the students  two women and one man  were reported missing early sunday after a trip into airmans cave about four miles south of the universitys campus they were found about halfway down the 12000footlong cave which has few spaces big enough for an adult to stand upright and is explored primarily by experienced spelunkers the students were located shortly before 5 pm 6 pm et about 30 hours after they entered their names were not released sunday night a friend called 911 to report them missing at 5 am the group had told friends to call 911 if they were not back by midnight sunday according to austintravis county emergency medical services earlier reports that four students were in the cave were incorrect cox said authorities did not know sunday evening why the students were in the cave for so long but cox said it would have been easy even for experienced cavers to get lost in airmans which he compared to the roots of a tree there are so many ways to go he said email to a friend ,"three austin cave explorers are safe and are out of the cave officials said 
the university of texas students went into airmans cave saturday 
the 12000 foot long cave complex has tight twists and turns 
unclear exactly how the students lost their way but cave is complex official said ",Three university of texas students emerged from a cramped cave complex in austin texas after a daylong search sunday. Two women and one man were reported missing early sunday after a trip into airmans cave about four miles south of the universitys campus. The students were located shortly before 5 pm 6 pm et about 30 hours after they entered their names were not released.
4a30d8e9ba08a56c1d503d719525113545c414e3,washington cnn  us first lady laura bush  in a rare foray into foreign policy  called on myanmars military junta to step aside give up the terror campaigns against its people and allow for a democratic myanmar in a commentary published in wednesdays wall street journal us first lady laura bush said the junta should step aside to make way for a unified burma gen than shwe and his deputies are a friendless regime bush said they should step aside to make way for a unified burma myanmar governed by legitimate leaders the rest of the armed forces should not fear this transition  there is room for a professional military in a democratic burma bush said in keeping with the us policy of still using myanmars former name in wednesdays commentary bush called on myanmars military leaders to release aun sung suu kyi and other opposition leaders so they can meet with and plan for a transition to democracy meanwhile the world watches  and waits bush warns we know that gen than shwe and his deputies have the advantage of violent force but ms suu kyi and other opposition leaders have moral legitimacy the support of the burmese people and the support of the world the regimes position grows weaker by the day the generals choice is clear the time for a free burma is now the humanitarian rights situation in myanmar has been a cause for the first lady in the past few months as the crisis there worsened myanmar state media has reported that 2000 people were detained during the demonstrations and the crackdown against them  under an emergency law imposed on september 25 banning assembly of more than five people  and that 700 of those people have been released the official death toll from myanmars leadership is at 10 but there are reports that hundreds were killed and thousands arrested in the wake of the demonstrations that peaked late september which were led by myanmars buddhist monks on tuesday morning bush received a phone call from un secretarygeneral ban kimoon to update her on the efforts of his special envoy to myanmar ibrahim gambari a representative of the secretary general said the call was a followup to a conversation they had weeks ago gambari met last week with the military junta leadership as well as with nobel peace prize winner suu kyi who is under house arrest in yangon the us ambassador to the united nations zalmay khalilzad told reporters that laura bush and her husbands administration believe that there is a need to start preparing for transition for myanmar we believe it is very important that progress be made and prisoners be released and conditions for aun sung suu kyi be improved so that she can prepare for participation for negotiations for a transition he said email to a friend ,"laura bush calls on myanmar junta to step aside allow for a democracy 
military leaders must give up the terror campaigns against its people she says 
junta should release aun sung suu kyi and other opposition leaders she says 
her rare foray into foreign policy was published in the wall street journal ", us first lady laura bush called on myanmars military junta to step aside give up the terror campaigns against its people and allow for a democratic myanmar. The humanitarian rights situation in myanmar has been a cause for the first lady in the past few months as the crisis there worsened.
c3acabb0c18cc7615eb3796406500fba1b148d3d,new albany indiana cnn  president bush vetoed a 600 billion spending bill tuesday accusing democratic leaders of wasting money and plotting tax increases then took his budget fight with congress on the road congress should cut spending and send me a responsible measure that i can sign into law president bush said the majority was elected on a pledge of fiscal responsibility but so far its acting like a teenager with a new credit card he said in a speech in new albany indiana the bill  which bush said was laden with 10 billion in pork  would have funded the departments of labor education and health and human services it also would have funded projects such as a prison museum a sailing school and a program to teach portuguese congress needs to cut out that pork reduce the spending and send me a responsible measure that i can sign into law the president said  watch a report on the veto   while polls show bushs popularity remains at nearrecord lows congress ranks even lower as a whole the president has taken numerous opportunities to mock the spending habits of the democratic leadership and force confrontations over the appropriations bills needed to fund the government for the 2008 budget year which began october 1 the bill bush vetoed tuesday includes about 150 billion to run those departments and more than 450 billion in mandatory spending on medicare and medicaid the federal health care programs for the elderly and poor according to the house appropriations committee the committees chairman rep david obey called bushs veto not responsible and not credible this is a bipartisan bill supported by over 50 republicans obey dwisconsin said in a statement issued after the veto there has been virtually no criticism of its contents it is clear the only reason the president vetoed this bill is pure politics bush said democrats are supporting 22 billion in additional spending beyond his budget proposals this year and 205 billion over five years  money he said would ultimately be raised by tax increases when the bill for all that spending comes due congress is going to turn to the working people to the smallbusiness owners and the entrepreneurs he said tuesdays veto is the fifth cast since democrats took control of congress in 2006 congress has overridden one of those voting last week to authorize 23 billion in water projects nationwide over the presidents objections democrats will schedule another override vote this week an aide to house majority leader steny hoyer said but antonia ferrier spokeswoman for house republican whip roy blunt said bushs gop allies are confident they will be able to sustain the veto bush signed a 470 billion pentagon spending bill that covers the defense departments normal operations but democrats split 50 billion in spending for the wars in iraq and afghanistan off into a bridge fund to which they plan to attach demands for bush to withdraw us combat troops the measure sets up another confrontation with the white house bush also demanded congress reform the alternative minimum tax  a measure originally aimed at preventing the wealthy from evading taxes but one that increasingly affects middleclass earners  without raising additional revenue he said a plan proposed by rep charles rangel the democratic chairman of the house ways and means committee to eliminate the tax was unacceptable preventing a tax increase in one area should not be an excuse for raising taxes in other areas he said congress should eliminate the tax increases in the bill and send the amt relief to my desk as soon as possible the elimination of the tax would cause an estimated 800 billion to be lost over 10 years to replace that rangels bill would add a 4 percent surtax on individual incomes over 100000 after deductions and close corporate tax loopholes the bill also would cut rates for many individual and corporate taxpayers republicans have already started calling it the mother of all tax increases with all the other pressures on our economy raising taxes is one of the most unwise things congress could possibly do bush said bush acknowledged the difficulties americans face from high fuel prices a challenged housing market and uncertainty in financial markets stemming from the collapse of the subprime mortgage market  but as we have seen in recent years this economy is resilient and thats important for the american people to understand email to a friend  cnns deirdre walsh contributed to this report,"bush says most of congress acting like a teenager with a new credit card
bill would have funded agencies but also a prison museum sailing school 
house panel chairman bushs veto not responsible and not credible
democrats to schedule override vote but bush gop allies confident about veto ", president bush vetoed a 600 billion spending bill t Tuesday accusing democratic leaders of wasting money and plotting tax increases. The bill  which bush said was laden with 10 billion in pork would have funded the departments of labor education and health and human services. congress needs to cut out that pork reduce the spending and send me a responsible measure that i can sign into law the president said.
1c1acc74329fe61636f900df9dbcef5ed695e5c9,paris france  france lock sebastien chabal has been cited for a dangerous tackle on englands simon shaw during saturdays world cup semifinal in paris simon shaw offloads despite being tackled by raphael ibanez left and sebastien chabal the sale sharks forward will face a disciplinary hearing on monday after his tackle on opposite secondrower shaw was noted by citing commissioner dennis wheelahan chabal started the match on the substitutes bench but was brought on in the 26th minute to replace the injured fabien pelous during hosts frances 149 defeat if he is suspended then chabal will miss fridays third and fourthplace playoff match at the parc des princes meanwhile france coach bernard laporte said that the defeat was tougher to take than englands 247 win in the 2003 semifinals in 2003 they were better then us in fact they were better than everyone said laporte who is leaving his role to take up the post of junior sports minister in the french government they were like the new zealand of this tournament  the favorite except they went all the way this time its harder because yesterday it was 5050 meanwhile england  seeking to become the first nation to defend the world cup title  revealed that star kicker jonny wilkinson again had problems with the match balls during the semifinal the flyhalf who voiced his concerns after struggling with the boot against australia rejected a ball before kicking a vital threepointer against france we didnt say it last week but a nonmatch ball got onto the field in marseille which jonny kicked director of rugby rob andrew said he didnt think about it while he was kicking it the match balls are marked numbered one to six last night they had world cup semifinal england vs france written on them on match night jonny was vigilant when kicking for goal that they were actually match balls he was kicking the practice balls lose pressure and shape the whole issue last week the organizers accepted all six match balls should be used by both sides on the thursday before game  email to a friend ,"france lock sebastien chabal cited for a dangerous tackle on simon shaw 
chabal faces disciplinary hearing on monday after incident against england 
sale forward will miss the third and fourthplace playoff is he is suspended ", france lock sebastien chabal has been cited for a dangerous tackle on englands simon shaw during saturdays world cup semifinal in paris. chabal will face a disciplinary hearing on monday after his tackle on opposite secondrower shaw was noted by citing commissioner dennis wheelahan. england  seeking to become the first nation to defend the world cup title revealed that star kicker jonny wilkinson again had problems with the match balls during the semif
