id,article,summary,cnnbart_summary
b1f3d2adb48370e5ecadff8e6e3baff407b01f0e,cnn  aljazeera broadcast on thursday an audiotape on which a voice identified as osama bin laden declares iraq is the perfect base to set up the jihad to liberate palestine terrorist leader osama bin laden spoke on a video released by al qaeda in september the voice calls for the people of neighboring countries to do their best in supporting their mujahedeen brothers in iraq my speech to you is about the siege of gaza and the way to liberate it he said the gaza siege is a direct result of annapolis he adds apparently referring to the site of novembers summit in annapolis maryland where israeli and palestinian leadership agreed to work toward a twostate solution the voice also calls on muslims in the neighboring countries to support the mujahedeen in iraq the broadcast comes a day after another statement attributed to the al qaeda leader condemned european countries for siding with the united states in afghanistan and for allowing the publication of cartoons considered insulting to islams prophet mohammed this is the greater and more serious tragedy and the reckoning for it will be more severe the speaker in the fiveminute audio recording says the speaker said muslims have not responded by mocking jesus whom they consider a prophet as well the laws of men which clash with the legislation of allah the most high are null and void arent sacred and dont matter to us he said the speaker dismissed claims of free speech in his statement citing european countries laws against denying the existence of the holocaust bin laden also said in his earlier message that the crownless king in riyadh  saudi arabias king abdullah  could have prevented the publication of the cartoons if it mattered to him if there is no check on the freedom of your words then let your hearts be open to the freedom of our actions he said though the voice sounds like bin laden cnn has not been able to confirm that it is him however a radical islamist web site reported earlier wednesday that a statement from bin laden was coming soon the notice appeared on alekhlaas known for carrying statements and videos from al qaeda and its allies analysis of previous statements has indicated that bin laden was the speaker and a us intelligence official said there was no reason to think the recorded voice was not bin ladens bin laden who was behind the terrorist networks september 11 attacks has been in hiding since the us assault on afghanistan that followed those strikes his last public statement was an audio message issued in december when he urged his followers in iraq to continue battling us troops there wednesday marked the fifth anniversary of the usled invasion of iraq the latest statement included no date reference beyond the cartoon controversy which began in late 2005 when a danish newspaper published a dozen cartoons about islam including one that depicted mohammed wearing a turban resembling a bomb violent protests erupted in early 2006 after other european newspapers reprinted the images as a matter of free speech some muslims believe it is forbidden by the quran to show an image of the prophet at all and others were offended that the cartoon by artist kurt westergaard appeared to depict mohammed as a terrorist westergaard said he wanted his cartoon to say that some people exploited the prophet to legitimize terror several newspapers in denmark reprinted the controversial cartoons in february after danish authorities arrested several people who were said to be plotting a terrorrelated assassination of the cartoonist that sparked violent protests in three afghan cities this month with muslim students burning flags and chanting antiwestern statements the message said the publication of the drawings in question came in the framework of a new crusade in which the pope of the vatican has played a large lengthy role pope benedict is scheduled to visit the united states next month with scheduled stops at the white house the united nations and ground zero where the twin towers stood until al qaedas attack deputy commissioner paul j browne of the new york city police department said the department has been working closely with the united states secret service to provide the highest level of protection possible during the popes visit to new york  email to a friend  cnns octavia nasr and pam benson contributed to this report,"new aljazeera broadcast says tape in bin laden saying iraq is perfect base
new that base is ideal to set up the jihad to liberate palestine he says 
new bin laden allegedly urges support for mujahedeen brothers in iraq
the identity of the speaker cannot be independently determined ", aljazeera broadcast on thursday an audiotape on which a voice identified as osama bin laden declares iraq is the perfect base to set up the jihad to liberate palestine terrorist leader osamabin laden spoke on a video released by al qaeda in september the voice calls for the people of neighboring countries to do their best in supporting their mujahedeen brothers in iraq.
d7eaf2e5ca91bf54c05ead867e5e90728d44e218,editors note glenn beck is on headline news nightly at 7 and 9 et glenn beck says to always question conventional wisdom new york cnn  the people who survived the great depression were the ones who had money to buy when everybody else was selling  my grandfather  i learned a lot from my grandfather but that might have been the greatest lesson he ever taught me he wasnt just talking about managing money he was talking about managing life  and his words have stuck with me since i was a child a few years back i was taking a theology course and the professor recommended only the books whose authors he agreed with i read those books but i also asked that professor which books he thought had it completely wrong  and i read those too then i made up my own mind after all following the herd is fine until they all run off the side of a cliff together less than a year ago a recession was the last thing on anyones mind in fact over the summer as i was questioning the conventional wisdom i read an article on my television show that quoted a financial expert as saying it is the strongest global market that weve seen in the history of measuring these things thats when i realized how fast the herd was approaching the cliff but with predictions of a recession now more common than fed rate cuts  and thats saying something  maybe now its time to look at a worstcase scenario after all considering all sides of an issue no matter how extreme they may be doesnt make you a crazy person it makes you an educated one so to understand what a real meltdown could look like i turned to nouriel roubini chairman of rge monitor and professor of economics at new york universitys stern school of business hes also a former adviser to the us treasury department professor roubini recently laid out what he called the 12 steps to financial disaster unfortunately they were really complicated and i have severe add so ive boiled them down into five phases that even a rodeo clown like me can understand i think of these like our militarys defcon  or defense readiness condition  scale except that this countdown could end in the meltdown of your bank account   defconomy five  how youll know were here the housing downturn turns into a free fall making it the worst collapse in our countrys history that not only triggers massive numbers of foreclosures and lost household wealth but it also sets off another large wave of bank writedowns odds we get here  roubini told me that its extremely likely even unavoidable that we hit this stage because the excess supply of new homes in the market is like weve never seen before prices he believes need to fall another 10 to 20 percent before that clears  defconomy four  how youll know were here americans upsidedown on their mortgages and unable to pay their home equity loans begin defaulting on other debt like credit cards car loans and student loans in addition bond insurance companies lose their perfect credit ratings forcing already troubled banks to write down another 150 billion odds we get here high roubini says that 8 million households are already upsidedown on their mortgages and he thinks we could see that number go to between 16 million  and 24 million by the end of 2009 a lot of those people he believes will simply walk away from their homes and send their keys back to the bank  defconomy three  how youll know were here  some banks begin to crack under the pressure of continuing writedowns and mounting defaults by consumers a national or large regional bank finally collapses triggering hedge fund failures and general chaos on wall street potentially leading to a 1987style market crash odds we get here  very good roubini says that well likely socialize the losses effectively nationalizing the mortgages or the banks it would be he told me like northern rock the large bank in england that was recently taken over by the british government times three he thinks the stock market will head south throughout the year as fears about a severe recession are confirmed  defconomy two  how youll know were here  most forms of credit both to consumers and businesses become virtually nonexistent that results in a vicious circle of additional writedowns stock market losses and bank collapses which leads to even less credit being available odds we get here  good roubini says that credit conditions are becoming worse everyday across a variety of markets and wont be getting better anytime soon without extra credit available people might have to actually gasp live within their means  defconomy one  how youll know were here  welcome back to 1929 a full economic meltdown results in a complete failure of the underlying financial system what will be known to future generations as the greater depression has arrived odds we get here not likely roubini believes that this will be a very painful and severe recession that could last for 18 months or more but it will be more like 1981 than 1929 families may be eating soup again but at least itll be in their own kitchens now do i think any of what you just read will happen i have no idea and thats exactly the problem im not an economist or a stockbroker im just a guy trying to make the best decisions i can and picking the brains of real experts helps me do that but i do know one thing for sure depressions arent advertised in advance last time around we went from the roaring 20s to bread lines in a matter of just a few years anyone who says that cant happen again either doesnt know history doesnt understand how interconnected the worlds economies have become or is lying to you while that doesnt mean you should panic it does mean you should prepare  something my grandfather wouldve done a long time ago email to a friend ,"glenn beck lays out the defconomy scale 
beck ponders will the economy collapse into the greater depression
maybe now its time to look at a worstcase scenario he says 
then again maybe not be prepared is the key ", glenn beck says to always question conventional wisdom. Nouriel roubini recently laid out what he called the 12 steps to financial disaster. Roubini says that 8 million households are already upsidedown on their mortgages. He thinks we could see that number go to between 16 million  and 24 million by the end of 2009.
1fcce9f667de2a14d76aaa6cdb3f1e6f7900e463,jena louisiana cnn  thousands of protesters clogged the tiny town of jena louisiana thursday to show their indignation over what they consider unjust unequal punishments meted out in two racially charged incidents officers lead al sharpton center through jena louisiana during thursdays protest they swarmed over the grounds of jena high school where nooses were hung from a tree in early august 2006 about three months before six black teens known as the jena 6 were accused of beating a white classmate while the tension was palpable news broke thursday afternoon that the 3rd circuit court of appeal ordered a hearing within 72 hours to determine if the only one of the six still behind bars can be released the order has got to be good mychal bells attorney bob noel told cnn it means we have a day in court any day in court is going to be a good day earlier there was an aura of a pilgrimage at the site where the controversial tree once stood before school administrators had it removed many people touched the ground and some retrieved a lump of dirt said cnns eric marrapodi he said the part of the town he was in was illprepared for the crowds  no water or toilets were available in the background groups shouted black power and no justice no peace the estimated 15000 to 20000 demonstrators shut down the town of 3000 in central louisiana many residents left for the day and government agencies businesses and schools were closed sgt tim ledet of the louisiana state police said protesters in buses were still bringing people to town at midday because of the gridlock but many protesters got off and walked into town on foot there is just no room to maneuver in this small town he said jena resident terry adams disagreed with any accusations that there might be a blackwhite divide in the area we are not a racial town we get along with each other we get along fine this is something that got out of proportion it really has jenas racial tensions were aggravated in august 2006 when three white teens hung the nooses the day after a group of black students received permission from school administrators to sit under the tree  a place where white students normally congregated the guilty students were briefly suspended from classes despite the principals recommendation they be expelled according to donald washington us attorney for the western district of louisiana a member of the lasalle parish school board  which had a role in supporting suspension instead of expulsion  insisted the board is not prejudiced the panel felt it took the appropriate action jonny fryar said i talked to one of the parents who called me and said their son thought it was a prank and naive to the fact of what it meant and he was sorry he said i hate to see people label us as something we are not because we have black students and white students playing football together they shake hands get along this is an unfortunate incident we hope that the community can heal although washington acknowledged the fbi and other investigators thought the noose incident bore the markings of a hate crime a decision was made not to press federal charges because the case didnt meet federal criteria the students were under 18 and had no prior records and no group such as a ku klux klan was found to be behind their actions on december 4 about three months after the nooses were discovered six teens dubbed the jena 6 were accused of beating classmate justin barker the six  mychal bell robert bailey jr carwin jones bryant purvis theo shaw and jesse ray beard  were originally charged with attempted seconddegree murder and conspiracy according to lasalle parish district attorney reed walters bell the only one of the six who remains in jail was to be sentenced thursday after convictions for aggravated seconddegree battery and conspiracy to do the same but both charges have been vacated awaiting further action by the district attorney charges for bailey jones and shaw also were reduced to battery and conspiracy when they were arraigned while purvis still awaits arraignment the charges for beard who was 14 at the time of the alleged crime are unavailable because hes a juvenile tina jones purvis mother condemned walters i hope that the da will wake up and realize that hes doing the wrong thing and to release these kids she said its not equal the black people get the harsher extent of the law whereas white people get a slap on the wrist per se so it is not equal here jones maintained that her son was not involved in the beating but watched from a railing and was not arrested that same day we have a long fight ahead of us and well keep fighting until justice prevails in jena the mother said purvis who accompanied her was asked how hes faring im doing pretty good i hope there is a pretty good outcome of whats taking place today he said  watch an interview with one of the jena 6 and his mom   president bush who was asked about the rally at a news conference said the events in louisiana have saddened me i understand the emotions the justice department and the fbi are monitoring the situation down there all of us in america want there to be fairness when it comes to justice he advised whoever is elected next year to reach out to the africanamerican community hundreds of college students from historically black schools such as howard university in washington traveled to jena along with civil rights activists such as al sharpton and the rev jesse jackson who helped organize the event martin luther king iii also attended saying this is about justice for the six young men sharpton called jena the beginning of the 21st century civil rights movement theres a jena in every state jackson told the crowd in jena on thursday morning joann scales who brought her three teenage children on a twoday bus journey from los angeles california to jena made the same point the reason i brought my children is because it could have been one of them involved in an incident like the one in jena if this can happen to them the jena 6  it can happen to anyone scales said ondra hathaway was on the bus with scales if this young man bell was railroaded to do time as an adult how many more people has that happened to she said jackson said on cnns american morning on thursday that the charges against the black youths their possible jail terms if convicted and their bail amounts are excessive punishing the teens with probation would have been sufficient jackson said bails for the jena 6 were between 70000 and 138000 and all but bell have posted bond bell 17 has been in prison since his arrest the judge has refused to lower his 90000 bail citing bells record which includes four juvenile offenses  two simple battery charges among them bell was 16 at the time of the attack 17 is the legal adult age in louisiana email to a friend  cnns susan roesgen tony harris kyra philips eric marrapodi and eliott mclaughlin contributed to this report,"third circuit court of appeal orders hearing within 72 hours on teens fate 
new police estimate up to 20000 protesters in jena population 3000 
crowds touch ground where oak tree from which nooses were hung once stood 
jena 6 is a group of teens charged with beating a white classmate ",Thousands of protesters clogged the tiny town of jena louisiana th Thursday to show their indignation over what they consider unjust unequal punishments meted out in two racially charged incidents. The 3rd circuit court of appeal ordered a hearing within 72 hours to determine if the only one of the six still behind bars can be released the order has got to be good mychal bells attorney bob noel told cnn.
892f75a4d31560b60aa588faa6f4bf51322b8c18,cnn  manchester united star cristiano ronaldo has completed a notable awards double after being named player of the year by the english football writers association for the second year in a row inform cristiano ronaldo has won both major english awards for the 200708 season the portugal winger followed up his second successive victory in the professional footballers association awards where he was voted player of the year by his peers on april 27 he topped the writers poll ahead of liverpool striker fernando torres and portsmouth goalkeeper david james the 23yearold who has scored 38 goals in all competitions this season emulated the feat of barcelonas former arsenal striker thierry henry  the last man to collect the fwa award twice in a row in 2003 and 2004 ronaldos award is no surprise after his brilliant form this season and incredible goalscoring record  38 at the moment  and he is of course essentially a winger said chairman of the fwa paul hetherington cristiano was an overwhelming winner and given his age he has the potential and ability to dominate this award for years in an unprecedented way ronaldo has this season has helped take united to within touching distance of a second successive premier league title with two matches to play and into a champions league final against chelsea in moscow on may 21 he will receive his award at the fwas gala dinner at the royal lancaster hotel in london on may 15  email to a friend ,"new cristiano ronaldo wins english writers award for second year in a row 
he headed off liverpools fernando torres and portsmouths david james 
manchester united winger also retained his player of year award from peers 
portugal star 23 has dominated uk awards for the past two seasons ",Cristiano ronaldo has been named player of the year by the english football writers association for the second year in a row. The portugal winger followed up his second successive victory in the professional footballers association awards. The 23-year-old has scored 38 goals in all competitions this season.
acf12bd8d1142648b1b522a3a925e14e48b8f068,bucharest romania cnn  france has agreed to send a battalion of troops to eastern afghanistan a nato spokesman has said canadian natoled soldiers walk patrol near kandahar afghanistan james appathurai told reporters at a briefing that the move will help nato meet canadas requirement that it send more troops to the volatile southern province of kandahar where canadian troops are based canada agreed this month to extend its commitment of about 2500 troops until 2011 so long as nato contributes more troops to kandahar there is a clear unity in the alliance that the mission in afghanistan must succeed appathurai said though 25 nato allies and 13 other countries have contributed forces the bulk of the recent fighting has been done by us canadian british and dutch troops appathurai also said thursday that he did not expect nato applicants georgia and ukraine to be put on a membership action plan this summit but he said the general sense in terms of membership for the two countries is not whether but when further discussions regarding those two countries is to resume thursday he said us president george w bush has pushed for the admission of ukraine and georgia to the military alliance however russia  which is not a nato member  has expressed concerns about the former soviet republics joining nato which has already made members of other former soviet countries latvia lithuania and estonia appathurai also said a general consensus could not be reached on macedonias bid because of greeces objections greece has threatened to veto macedonias bid if its northern neighbor does not agree to change its name athens has long argued that the name macedonia implies territorial claims on its northern province of the same name  the birthplace also of greeces most revered ancient warrior alexander the great the name issue must be resolved by the two countries appathurai said email to a friend ,"french move will help nato meet canadas kandahar commitment 
canada agreed to extend commitment as long as other nato members helped 
the bulk of recent fighting has been done by us canadian uk and dutch troops ", france has agreed to send a battalion of troops to eastern afghanistan. The move will help nato meet canadas requirement that it send more troops to the volatile southern province of kandahar where canadian troops are based. canada agreed this month to extend its commitment of about 2500 troops until 2011.
c8caeb08b05cc56e1ac29146793ceb07e4c0de69,los angeles california cnn  democratic rivals hillary clinton and barack obama spent their last debate before next weeks super tuesday contests pointing out differences on iraq health care and the economy  but without all of the fingerpointing thats marked their campaigns sens barack obama and hillary clinton struck a mostly cordial tone during the debate the exchange was in sharp contrast to previous debates because of the absence of political sniping yet was one of the most substantive policy discussions yet in the race for the nomination on iraq obama said hed be more able to end the war because he opposed it from the beginning he said clintons vote to authorize the use of force there would undermine her efforts to bring it to an end i think it is much easier for us to have the argument when we have a nominee who says i always thought this was a bad idea  this was a bad strategy  he said clinton defended her vote saying she was told by the white house that it would be used initially to return weapons inspectors to see whether saddam hussein had an active weapons program see where they stand on iraq  i believe strongly that we needed to put inspectors in the new york senator said that was the underlying reason why i at least voted to give president bush the authority put those inspectors in let them do their work figure out what is there and what isnt  watch reaction to clintons thoughts on iraq   both obama and clinton said they support ending the war on health care obama defended a plan he says would make insurance affordable to everyone who wants it but not require everyone to buy it the illinois senator said his proposal would require that all children be covered and allow young people to remain on their parents health insurance up to age 25  but would not require adults to purchase care  watch candidates discuss their differences   every expert who looks at it says there wont be anybody out there who wants health care who will not be able to get it he said  watch the rivals discuss health care   clinton who as first lady spearheaded her husbands ultimately failed health care reform effort in the early 90s argued that any health plan should offer universal coverage it is so important that as democrats we carry the banner of universal health care she said see where the candidates stand on health care  clinton noted her experience pushing her husbands plan saying shes best suited to hammer out the details of a new plan and create a coalition that can withstand the insurance and the prescription drug companies the pair praised former north carolina sen john edwards who dropped out of the democratic race this week both are vying for his supporters  see what the candidates had to say in their own words   the democratic race remains close going into super tuesday when more than 20 states  including california and new york  will vote obama won the seasonopening iowa caucuses then finished second to clinton in every contest until last weeks south carolina primary  which he won with a commanding 55 percent of the vote in a threeway race clinton scored victories in the new hampshire primary and nevada caucuses she also was the top votegetter in florida and michigan although no democrats campaigned in those states and their delegates to the nominating convention will not count because of a squabble between state and national party leaders over the timing of the primaries thursdays debate differed from the last time the two took to a stage together  at a contentious january 21 debate in south carolina in which the frontrunners peppered each other with sharp attacks in contrast on thursday the two smiled laughed at each others jokes and repeatedly complimented the other when they agreed  what does the debates cordial tone mean   obama got laughs when asked about how he might counter republican charges against taxandspend liberal democrats well first of all i dont think the republicans are going to be in a real strong position to argue fiscal responsibility when they have added 4 trillion or 5 trillion worth of national debt i am happy to have that argument he said clinton drew cheers when she responded to a question about how a clinton could promote change after decades of a clinton or bush in power it did take a clinton to clean up after the first bush and i think it might take another one to clean up after the second bush she said  watch clinton make a jab at bush   the longest and loudest applause line of the night came when cnns wolf blitzer noted that many democrats have said theyd like to see a clintonobama or obamaclinton ticket in november neither ruled out the possibility of selecting the other as a running mate  watch the rivals discuss joining forces   the debate was a rallying debate for democrats said cnn senior political analyst bill schneider democrats like both of them they continue to like both of them and they want to vote for both of them schneider said the cordial tone probably helped both candidates obama continued momentum from his victory in the south carolina primary and highprofile endorsements including sen ted kennedy and kansas gov kathleen sebelius clinton probably maintained her perceived status as the frontrunner im not sure that he turned the election around schneider said he is the challenger here  hes got to persuade people they dont want to vote for her the debate sponsored by cnn the los angeles times and politicocom was held at los angeles kodak theatre where the academy awards are handed out hundreds if not thousands of clinton and obama supporters thronged outside the venue  cheering and waving signs the numerous actors directors and musicians in the audience included stevie wonder pierce brosnan rob reiner jason alexander isaiah washington diane keaton leonardo dicaprio quentin tarantino and christina applegate mike gravel the other democratic presidential candidate still in the race was not invited to participate in the debate because he did not meet certain criteria including support in national polls in a cnnopinion research corporation poll conducted january 1417 gravel received less than 1 percent email to a friend ,"debate focuses on health care iraq economy 
clinton obama keep it cordial draw comparisons to exsen john edwards 
clinton pushes experience obama pushes judgment 
candidate mike gravel didnt meet criteria wasnt invited ",Barack obama and hillary clinton struck a mostly cordial tone during the debate the exchange was in sharp contrast to previous debates because of the absence of political sniping yet was one of the most substantive policy discussions yet in the race for the nomination on iraq. The democratic race remains close going into super t Tuesday when more than 20 states including california and new york will vote.
ed7ed4440f5f7082230ae745d240350a4f20b8b7,seoul south korea cnn   south korea will open its market to most us beef a senior government official said thursday according to state media thousands of people have taken to the streets of the south korean capital in protest at the deal  south korea banned imports of us beef in 2003 amid concerns over a case of mad cow disease in the united states the ban closed what was then the thirdlargest market for us beef exporters it resumed limited imports last year  allowing boneless beef from cattle under 30 months of age  but that reopening was subject to interruptions and closed altogether in october 2007 a deal that south korea and the united states struck last month bans the import of highrisk materials like tonsils brains spinal cord marrow and a section of the small intestine agriculture minister chung woonchun said thursday according to south koreas yonhap news agency these parts pose the greatest risk of transmitting mad cow disease to humans the ban will be lifted within a few days once the governments new import rules have been published the pending resumption of us beef imports hasnt been without political costs for president lee myungbak he apologized to the nation last week for failing to fully understand concerns about mad cow disease in downtown seoul thousands of people have regularly staged protests chanting we dont want crazy cows since the deal to revive beef imports was announced and the main opposition party has taken up the fight we will be forced to make a critical decision if the government pushes through its plan to announce resumption of beef imports said sohn hakkyu leader of the main opposition united democratic party yonhap reported if the government and the ruling party ignore this warning we will come up with every possible measure to stop them the opposition has already filed a suit to suspend implementation of new beef import terms according to yonhap lees ruling grand national party gnp is working to soothe tensions saying that american beef is safe to eat and that adequate safety precautions have been taken the government has tried its best to free the public from unnecessary concerns and sufficient countermeasures have been prepared said lee hahnkoo the partys chief policymaker yonhap reported when south korea and the united states reached the deal in april to reopen the south korean market they removed the major obstacle to us congressional approval of the koreaus free trade agreement fta lee urged the national assembly this month to ratify the agreement as soon as possible to provide fresh impetus to the sluggish korean economy saying it will create 300000 jobs but the opposition has promised to fight the fta until the beef pact is nullified in 2003 the united states exported 815 million pounds of beef and beef variety meats to south korea the us beef industry has lost up to 4 billion since the market closed according to the us meat export federation,"south korea to open market to most us beef says government official 
ban began in 2003 amid concerns over a case of mad cow disease in the us
new agreement bans the import of highrisk materials like tonsils and brains 
thousands of s koreans have regularly staged protests against us beef imports ",South korea banned imports of us beef in 2003 amid concerns over a case of mad cow disease in the united states. Thousands of people have taken to the streets of the south korean capital in protest at the deal. The opposition has filed a suit to suspend implementation of new beef import terms.
25b7adf8bfe43c2953a874b18c7766370158638a,san diego california cnn  in a recent commentary i wrote that as a mexicanamerican the ugliness of the immigration debate offends me  not as a mexican but as an american ruben navarrette jr lists 10 things usborn hispanics find distasteful about the immigration debate a woman wrote in and asked me to be more specific just what was it about the immigration debate that was so ugly she came to the right place after nearly 20 years of writing opinions and insisting that i dont speak for all hispanics in recent months ive heard from hundreds of hispanics who  appreciative of my middleground approach to the immigration issue  insist that i can speak for them anytime so with the authority vested in me ill now share some of what other hispanics are saying its not far off from what janet murguia had to say as president of the national council of la raza the largest hispanic civil rights organization in the united states murguia recently delivered an important speech to the national press club the topic the immigration debate and what she called a wave of hate sweeping the land  one that isnt limited to illegal immigrants but which is now affecting all hispanics regardless of where they were born what language they speak or what flag they salute the way murguia sees it immigration is on the verge of becoming one of the largest civil rights issues of our generation and hispanics are playing the piata murguia was right on the button to borrow a phrase its getting ugly out there and usborn hispanics see it as plain as day here are 10 things they find distasteful about this debate   the hypocrisy we have two signs on the usmexican border keep out and help wanted  the racism with lightning speed the debate went from antiillegal immigrant to antiimmigrant to antimexican  the opportunism too many politicians are trying too hard to portray themselves as tough on illegal immigration  the simple solutions build a wall deport all illegals a quick rule of thumb if it fits on a bumper sticker its not a workable policy  the naivet people ask why mexico wont help stop illegal immigration hint last year mexicans in the united states sent home 25 billion  the profiling dark skin and spanish surnames shouldnt be proxies for undocumented status been to arizona lately  the meanness naziproduced internet video games let players shoot illegal immigrants crossing the border fun stuff  the amnesia americans think grandpa was welcomed with open arms and that he plunged into the melting pot whatever  the buckpassing americans love to blame mexico for their choices yelling across the border stop us before we hire again  the double standard the same folks who have zero tolerance for illegal immigrants easily tolerate those who hire them some of this is painfully familiar recalling earlier versions of this debate as it played out a hundred or two hundred years ago hispanics are the new germans the new irish the new italians but its also ugly it was then it is now ruben navarrette jr is a member of the editorial board of the san diego uniontribune and a nationally syndicated columnist read his column here the opinions expressed in this commentary are solely those of the writer email to a friend ,"ruben navarrette shares what hispanic readers are saying to him 
he lists 10 things he says they find ugly about the immigration debate 
hypocrisy racism are two items they find distasteful columnist says ", ruben navarrette jr lists 10 things usborn hispanics find distasteful about the immigration debate. The racism with lightning speed the debate went from antiillegal immigrant to antiimmigrant to antimexican. The double standard the same folks who have zero tolerance for illegal immigrants easily tolerate those who hire them.
771c125e3b0c54f1c3367b2857f15d689f081163,basel switzerland  turkey suffered a blow when emre belozoglu was ruled out of wednesdays critical group a clash against euro 2008 cohosts switzerland after tearing a hamstring in training emre misses turkeys critical group a clash against switzerland after tearing a hamstring in training unfortunately emre is not going to play tomorrow said turkey coach fatih terim ahead of the game at basels st jakobpark stadium he had an mri and results have shown that theres an edema of two to three centimetres not having emre is a problem for us because his role is not that simple to cover by another player but then again switzerland will not have their injured captain alexander frei turkey will be sweating on the return of defensive duo servet cetin and gokhan zan who will be given until the last minute to prove their fitness they have both had a hard time but they are really devoted to the team said terim we will make a decision on whether they will play tomorrow terim whose side lost 20 against portugal in their opening game remains confident that his team can still qualify from the group stage everyone is aware of how important this game is he said we are confident in ourselves and i believe we will succeed in this tournament for us the game against portugal wasnt the key but this one is of course every team wants to begin a competition with a win but it didnt happen but that doesnt mean that we cant do well in euro 2004 we started with a defeat and then we did well failure is not an option for switzerland coach kobi kuhn either you never consider the possibility of a defeat he said we are aware that if we lost tomorrow then the tournament for us would be reduced to just one game against portugal we have a young team that has a future but we are going to win tomorrow kuhn whose side lost 10 to the czech republic in their first encounter knows his men will face tough opposition though turkey are 12th in the world ranking and we are quite a bit away from there he said but you can see that this is a strong team on its merits we will have to fight hard to beat them the last time both teams met was in a qualifying playoff for the 2006 world cup when switzerland prevailed on away goals the game was however marred by violent incidents involving players from both sides following the final whistle although kuhn believes any ill feeling has passed this issue is almost three years old now and as in everyday life football evolves very quickly he said this thing is over and done with switzerland will have all their players available with the exception of frei who has been ruled out for the tournament having sustained a knee injury in his teams opener frei cannot play said kuhn but he is very important for us and he will remain with the team as he is such a big support for us,"midfielder emre misses turkeys group a tie against cohosts switzerland 
turkey sweating on the return of defensive duo servet cetin and gokhan zan 
swiss captain alexander frei ruled out of rest of tournament with knee injury ", emre belozoglu was ruled out of wednesdays critical group a clash against euro 2008 cohosts switzerland after tearing a hamstring in training. turkey will be sweating on the return of defensive duo servet cetin and gokhan zan who will be given until the last minute to prove their fitness.
4ad70f84c363e5b594da00983e2b40600f12ca54,cnn  one suspect has been charged and police are hunting for another in connection with the killing of university of north carolina student eve carson police said wednesday demario james atwater 21 was arrested early wednesday at a residence in durham north carolina authorities were watching the home after receiving a tip that atwater was inside he was charged with firstdegree murder in carsons death atwater is believed to be the man in a conveniencestore photograph released by police a second suspect lawrence alvin lovett jr 17 is being sought in carsons death police said he also faces a firstdegree murder charge lovett could be armed and dangerous police told cnn affiliate wral police believe lovett was the man seen in a surveillancecamera photo possibly using carsons card at an atm chapel hill police chief brian curran said the pictures showed a young man wearing a hooded sweatshirt and baseball cap there also appeared to be a large shadowy form of another person in the back seat of the vehicle which may have been carsons suv police believe atwater was in the back seat curran said he would not comment on whether physical evidence links the two suspects to the crime atwater was taken to a hospital as part of the evidence collection process he said and brought back to make an initial court appearance as encouraging as the developments today are we are still a community in grief chapel hill mayor kevin foy told reporters at a news conference announcing the arrest we also still must offer comfort to a family in mourning eves family carson 22 was found shot to death about 5 am march 5 the medical examiner told police that her body showed no signs of sexual assault or other injury curran said carsons killing feels like a random crime curran said saturday on sunday more than 1000 people crowded the first united methodist church in carsons hometown of athens georgia for her funeral the athens bannerherald reported the uncchapel hill board of trustees had pledged 25000 to the crime stoppers program in the area for information leading to the arrest of anyone responsible in carsons slaying carson was a student member of the board and student body president the young woman was a premedicine student who was double majoring in political science and biology she received the universitys prestigious morehead scholarship and was a member of the phi beta kappa honor society according to unc email to a friend ,"demario james atwater 21 charged with firstdegree murder 
police are also seeking lawrence alvin lovett jr 17 
eve carson was the popular student body president at the university 
police had released photos of person using victims atm card ", demario james atwater 21 was arrested early wednesday at a residence in durham north carolina authorities were watching the home after receiving a tip that atwater was inside. atwater is believed to be the man in a conveniencestore photograph released by police. A second suspect lawrence alvin lovett jr 17 is being sought in carsons death police said he also faces a firstdegree murder charge.
cbb5654e979eb27e0af71068cd4e4e5191df35ee,washington cnn  ohio congressman david hobson is the latest republican to announce his exit from the house of representatives telling constituents sunday he would step down in 2008 after nine terms rep david hobson shown in february was the lone republican on rep nancy pelosis mideast trip this year hobson 71 is a senior member of the house appropriations subcommittee that oversees the pentagon he has represented his district which includes parts of the dayton and columbus areas since 1991 his fellow ohio republican house minority leader john boehner praised his effective leadership and dry wit in a statement issued sunday evening during the remainder of his term i am certain that dave will continue to represent his constituents with the same energy and dedication that have been the trademarks of his tenure in the us house boehner said i look forward to continuing our close work over these next 14 months and when the 111th congress begins ill be eager to work beside a new republican from ohios 7th district hobson is the 12th gop house member to announce retirement ahead of the 2008 elections when the republican party will be seeking to reclaim the congressional majorities it lost to democrats in 2006 another republican representative new mexicos heather wilson has said she will run for the senate seat being given up by sen pete domenici  one of five republicans retiring from the senate in 2008 rather than seeking a new term ohios 7th congressional district is a strong republican seat that will continue to elect candidates that fight to keep taxes low the economy strong and the nation secure said rep tom cole the chairman of the national republican congressional committee we will be working with local activists and party leaders to send a candidate that fights for those same values back to congress in 2008 email to a friend  cnns jessica yellin and deirdre walsh contributed to this report,"rep david hobson tells constituents he will step down in 2008 after nine terms 
hobson is a senior member of a house appropriations defense subcommittee 
gop will be seeking to reclaim the congressional majorities it lost in 2006 ", ohio congressman david hobson is the latest republican to announce his exit from the house of representatives telling constituents sunday he would step down in 2008 after nine terms. hobson 71 is a senior member of the house appropriations subcommittee that oversees the pentagon he has represented his district which includes parts of the dayton and columbus areas since 1991.
